OldPath,NewPath,Status,Category,SizeBytes,SHA256
WWTP DOCUMENT DIVE/ALL DOCUMENTS FOLDER/01_Searchable_Evidence/MI-ENVIRO-ALL-DOCUMENTS/8-14-26 -MI-ENVIRO/CadillacWWTP_ToxicsFactSheet.pdf,MASTER FILE/Duplicates/CadillacWWTP_ToxicsFactSheet ~5.pdf,DUPLICATE,Lab Results,155911,3be60aade3cc97cc96fd776c0ac50dda97783f9c6d4854e730af67e41f49a3af
WWTP DOCUMENT DIVE/ALL DOCUMENTS FOLDER/01_Searchable_Evidence/MI-ENVIRO-ALL-DOCUMENTS/WWTP MiEnviro - Original Documents-BACKUP-COPY/CadillacWWTP_ToxicsFactSheet.pdf,MASTER FILE/Duplicates/CadillacWWTP_ToxicsFactSheet ~6.pdf,DUPLICATE,Lab Results,155911,3be60aade3cc97cc96fd776c0ac50dda97783f9c6d4854e730af67e41f49a3af
All Documents/ALL WWTP DOCS/08 - Compliance & Enforcement/2013/CadillacWWTP_ToxicsFactSheet.pdf,MASTER FILE/Duplicates/CadillacWWTP_ToxicsFactSheet.pdf,DUPLICATE,Lab Results,155911,3be60aade3cc97cc96fd776c0ac50dda97783f9c6d4854e730af67e41f49a3af
All Documents/Cadillac_2024-2026_Information_Summary.pdf,MASTER FILE/Duplicates/Cadillac_2024-2026_Information_Summary.pdf,DUPLICATE,Prep Work Product,79562,2255f8faaff7fe4f2a523ff6dd82aba2fc2895e58b40ef2db0d4802b2b401aed
All Documents/Cadillac_2025_Violations_Summary.pdf,MASTER FILE/Duplicates/Cadillac_2025_Violations_Summary.pdf,DUPLICATE,Prep Work Product,59224,50fa7bcc8c3c1ba8bca0cc06dbd20e7643a0fc069faaac992db45493ae449972
All Documents/Cadillac_2025_Water_Quality_Report_FactCheck.pdf,MASTER FILE/Duplicates/Cadillac_2025_Water_Quality_Report_FactCheck.pdf,DUPLICATE,Prep Work Product,45176,3943676905265232fe231273801cfa18a132e60c4810289a631ce83f5a52b78c
FINAL-LEGAL/New folder/Cadillac_Complete_Document_Accounting.xlsx,MASTER FILE/Duplicates/Cadillac_Complete_Document_Accounting.xlsx,DUPLICATE,Prep Work Product,61616,01bdbee1a8edc8514795b70644c95a9c98bb5723e431dc6494a2e4615da4493a
All Documents/ALL WWTP DOCS/04 - PFAS Monitoring/2018/Cadillac_PFAS RE_ Voicemail Message (1).pdf,MASTER FILE/Duplicates/Cadillac_PFAS RE_ Voicemail Message (1) ~2.pdf,DUPLICATE,PFAS Monitoring,5263974,27230fdfeeacb9055ee97399b5466ddf98e44a0bf01661d279ed3f1078087bac
All Documents/ORIGINAL DOCUMENTS MI-ENVIRO/04 - PFAS Monitoring/Cadillac_PFAS RE_ Voicemail Message (1).pdf,MASTER FILE/Duplicates/Cadillac_PFAS RE_ Voicemail Message (1) ~3.pdf,DUPLICATE,PFAS Monitoring,5263974,27230fdfeeacb9055ee97399b5466ddf98e44a0bf01661d279ed3f1078087bac
All Documents/ORIGINAL DOCUMENTS MI-ENVIRO/WWTP MiEnviro - Original Documents-20260603T133240Z-3-001/WWTP MiEnviro - Original Documents/Cadillac_PFAS RE_ Voicemail Message (1).pdf,MASTER FILE/Duplicates/Cadillac_PFAS RE_ Voicemail Message (1) ~4.pdf,DUPLICATE,PFAS Monitoring,5263974,27230fdfeeacb9055ee97399b5466ddf98e44a0bf01661d279ed3f1078087bac
All Documents/WWTP-A/All Documents from MI-ENVIRO/_ORGANIZED/04 - PFAS Monitoring/2018/Cadillac_PFAS RE_ Voicemail Message (1).pdf,MASTER FILE/Duplicates/Cadillac_PFAS RE_ Voicemail Message (1) ~5.pdf,DUPLICATE,PFAS Monitoring,5263974,27230fdfeeacb9055ee97399b5466ddf98e44a0bf01661d279ed3f1078087bac
WWTP DOCUMENT DIVE/ALL DOCUMENTS FOLDER/01_Searchable_Evidence/MI-ENVIRO-ALL-DOCUMENTS/8-14-26 -MI-ENVIRO/Cadillac_PFAS RE_ Voicemail Message (1).pdf,MASTER FILE/Duplicates/Cadillac_PFAS RE_ Voicemail Message (1) ~6.pdf,DUPLICATE,PFAS Monitoring,5263974,27230fdfeeacb9055ee97399b5466ddf98e44a0bf01661d279ed3f1078087bac
WWTP DOCUMENT DIVE/ALL DOCUMENTS FOLDER/01_Searchable_Evidence/MI-ENVIRO-ALL-DOCUMENTS/WWTP MiEnviro - Original Documents-BACKUP-COPY/Cadillac_PFAS RE_ Voicemail Message (1).pdf,MASTER FILE/Duplicates/Cadillac_PFAS RE_ Voicemail Message (1) ~7.pdf,DUPLICATE,PFAS Monitoring,5263974,27230fdfeeacb9055ee97399b5466ddf98e44a0bf01661d279ed3f1078087bac
All Documents/All Documents Seperated By Catagory/Cadillac_PFAS RE_ Voicemail Message (1).pdf,MASTER FILE/Duplicates/Cadillac_PFAS RE_ Voicemail Message (1).pdf,DUPLICATE,PFAS Monitoring,5263974,27230fdfeeacb9055ee97399b5466ddf98e44a0bf01661d279ed3f1078087bac
All Documents/ORIGINAL DOCUMENTS MI-ENVIRO/04 - PFAS Monitoring/Cadillac_PFAS RE_ Voicemail Message.pdf,MASTER FILE/Duplicates/Cadillac_PFAS RE_ Voicemail Message ~2.pdf,DUPLICATE,PFAS Monitoring,5263974,4b10f7c1edf2355b4f4d7a59e186f14f3bda33b3cd864ed5e07e2a3e4de4926c
All Documents/ORIGINAL DOCUMENTS MI-ENVIRO/WWTP MiEnviro - Original Documents-20260603T133240Z-3-001/WWTP MiEnviro - Original Documents/Cadillac_PFAS RE_ Voicemail Message.pdf,MASTER FILE/Duplicates/Cadillac_PFAS RE_ Voicemail Message ~3.pdf,DUPLICATE,PFAS Monitoring,5263974,4b10f7c1edf2355b4f4d7a59e186f14f3bda33b3cd864ed5e07e2a3e4de4926c
All Documents/WWTP-A/All Documents from MI-ENVIRO/_ORGANIZED/04 - PFAS Monitoring/2018/Cadillac_PFAS RE_ Voicemail Message.pdf,MASTER FILE/Duplicates/Cadillac_PFAS RE_ Voicemail Message ~4.pdf,DUPLICATE,PFAS Monitoring,5263974,4b10f7c1edf2355b4f4d7a59e186f14f3bda33b3cd864ed5e07e2a3e4de4926c
WWTP DOCUMENT DIVE/ALL DOCUMENTS FOLDER/01_Searchable_Evidence/MI-ENVIRO-ALL-DOCUMENTS/8-14-26 -MI-ENVIRO/Cadillac_PFAS RE_ Voicemail Message.pdf,MASTER FILE/Duplicates/Cadillac_PFAS RE_ Voicemail Message ~5.pdf,DUPLICATE,PFAS Monitoring,5263974,4b10f7c1edf2355b4f4d7a59e186f14f3bda33b3cd864ed5e07e2a3e4de4926c
WWTP DOCUMENT DIVE/ALL DOCUMENTS FOLDER/01_Searchable_Evidence/MI-ENVIRO-ALL-DOCUMENTS/WWTP MiEnviro - Original Documents-BACKUP-COPY/Cadillac_PFAS RE_ Voicemail Message.pdf,MASTER FILE/Duplicates/Cadillac_PFAS RE_ Voicemail Message ~6.pdf,DUPLICATE,PFAS Monitoring,5263974,4b10f7c1edf2355b4f4d7a59e186f14f3bda33b3cd864ed5e07e2a3e4de4926c
All Documents/ALL WWTP DOCS/04 - PFAS Monitoring/2018/Cadillac_PFAS RE_ Voicemail Message.pdf,MASTER FILE/Duplicates/Cadillac_PFAS RE_ Voicemail Message.pdf,DUPLICATE,PFAS Monitoring,5263974,4b10f7c1edf2355b4f4d7a59e186f14f3bda33b3cd864ed5e07e2a3e4de4926c
All Documents/Cadillac_Violations_and_Misstatements.pdf,MASTER FILE/Duplicates/Cadillac_Violations_and_Misstatements.pdf,DUPLICATE,Prep Work Product,76949,cf5bff378d24cccab7d85cc2491567ed90fcf94c5998406b1e71be328fcc51c5
10-18-FULL SCOPE FOLDER/Cadillac_WWTP_2010_2018_Forensic_Chronology-4.md,MASTER FILE/Duplicates/Cadillac_WWTP_2010_2018_Forensic_Chronology-4.md,DUPLICATE,Prep Work Product,11744,53d49519b0cc7809567c59478c6f1457e0aee5fa0f1bcd4f50e6285ca7ee66ea
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_2010_2018_Master_Manifest-1.xlsx,MASTER FILE/Duplicates/Cadillac_WWTP_2010_2018_Master_Manifest-1.xlsx,DUPLICATE,Reference Data,109100,6583194d90b274b4a9e34af82798d2d70f84544d46beceecfcafa43325234438
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_2010_2018_Master_Manifest.xlsx,MASTER FILE/Duplicates/Cadillac_WWTP_2010_2018_Master_Manifest.xlsx,DUPLICATE,Reference Data,109100,6583194d90b274b4a9e34af82798d2d70f84544d46beceecfcafa43325234438
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_2010_2018_master_manifest-2.csv,MASTER FILE/Duplicates/Cadillac_WWTP_2010_2018_master_manifest-2.csv,DUPLICATE,Reference Data,171600,086868978f75bf2b1200714c86d1d593837df94d82fc6047e45e1617de40daa4
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_2010_2018_master_manifest.csv,MASTER FILE/Duplicates/Cadillac_WWTP_2010_2018_master_manifest.csv,DUPLICATE,Reference Data,171600,086868978f75bf2b1200714c86d1d593837df94d82fc6047e45e1617de40daa4
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_2010_2018_non_DMR_manifest-3.csv,MASTER FILE/Duplicates/Cadillac_WWTP_2010_2018_non_DMR_manifest-3.csv,DUPLICATE,Reference Data,128458,349be1735c8d255dc1a27065eb1969869b46319b98d13018821af46718cc26ab
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_2010_2018_non_DMR_manifest.csv,MASTER FILE/Duplicates/Cadillac_WWTP_2010_2018_non_DMR_manifest.csv,DUPLICATE,Reference Data,128458,349be1735c8d255dc1a27065eb1969869b46319b98d13018821af46718cc26ab
All Documents/Cadillac_WWTP_2024-2025_Summary.pdf,MASTER FILE/Duplicates/Cadillac_WWTP_2024-2025_Summary.pdf,DUPLICATE,Prep Work Product,106358,2a700888afd28b4018a29924013706ba09c2982d68e30bca43b4dc47fa4822f8
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Document-LINKS.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Document-LINKS.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents-010.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents-010.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents-011.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents-011.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents-012.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents-012.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents-1.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents-1.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents-13.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents-13.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents-16-1.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents-16-1.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents-16.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents-16.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents-17.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents-17.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents-3.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents-3.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents-4.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents-4.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents-5.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents-5.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents-6.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents-6.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents-7.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents-7.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents-8.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents-8.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents-9.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents-9.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents-comploance1.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents-comploance1.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents-spill-3.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents-spill-3.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents-spill.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents-spill.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
10-18-FULL SCOPE FOLDER/Repository - CSVs/Cadillac_WWTP_Documents14.csv,MASTER FILE/Duplicates/Cadillac_WWTP_Documents14.csv,DUPLICATE,Reference Data,342190,0265d497527cc84d950026e3ca6d1b7f633198220f4d0648fe951f2e31c3613a
All Documents/ALL WWTP DOCS/WWTP-A/All Documents from MI-ENVIRO/Cadillac_WWTP_Gaps_and_Contradictions.pptx,MASTER FILE/Duplicates/Cadillac_WWTP_Gaps_and_Contradictions ~2.pptx,DUPLICATE,Prep Work Product,633580,40d6f78f11ee02d0c6be80538ba0e1dfc13ee2d22e731fc9a8ce9b02cb942a64
All Documents/WWTP-A/All Documents from MI-ENVIRO/Cadillac_WWTP_Gaps_and_Contradictions.pptx,MASTER FILE/Duplicates/Cadillac_WWTP_Gaps_and_Contradictions ~3.pptx,DUPLICATE,Prep Work Product,633580,40d6f78f11ee02d0c6be80538ba0e1dfc13ee2d22e731fc9a8ce9b02cb942a64
All Documents/All Documents Seperated By Catagory/Cadillac_WWTP_Gaps_and_Contradictions.pptx,MASTER FILE/Duplicates/Cadillac_WWTP_Gaps_and_Contradictions.pptx,DUPLICATE,Prep Work Product,633580,40d6f78f11ee02d0c6be80538ba0e1dfc13ee2d22e731fc9a8ce9b02cb942a64
All Documents/ALL WWTP DOCS/WWTP-A/All Documents from MI-ENVIRO/Cadillac_WWTP_Gaps_and_Contradictions_v2.pptx,MASTER FILE/Duplicates/Cadillac_WWTP_Gaps_and_Contradictions_v2 ~2.pptx,DUPLICATE,Prep Work Product,633580,40d6f78f11ee02d0c6be80538ba0e1dfc13ee2d22e731fc9a8ce9b02cb942a64
All Documents/WWTP-A/All Documents from MI-ENVIRO/Cadillac_WWTP_Gaps_and_Contradictions_v2.pptx,MASTER FILE/Duplicates/Cadillac_WWTP_Gaps_and_Contradictions_v2 ~3.pptx,DUPLICATE,Prep Work Product,633580,40d6f78f11ee02d0c6be80538ba0e1dfc13ee2d22e731fc9a8ce9b02cb942a64
All Documents/Cadillac_WWTP_Gaps_and_Contradictions_v2.pptx,MASTER FILE/Duplicates/Cadillac_WWTP_Gaps_and_Contradictions_v2.pptx,DUPLICATE,Prep Work Product,633580,40d6f78f11ee02d0c6be80538ba0e1dfc13ee2d22e731fc9a8ce9b02cb942a64
All Documents/ORIGINAL DOCUMENTS MI-ENVIRO/03 - IPP PreTreatment/Categorical determination - Cadillac casting email chain discussing processes .pdf,MASTER FILE/Duplicates/Categorical determination - Cadillac casting email chain discussing processes  ~2.pdf,DUPLICATE,Correspondence,128210,cdf8cea1fb87157e75da499e968105f39b78846298557ef9763cda4728a02cd7
All Documents/ORIGINAL DOCUMENTS MI-ENVIRO/WWTP MiEnviro - Original Documents-20260603T133240Z-3-001/WWTP MiEnviro - Original Documents/Categorical determination - Cadillac casting email chain discussing processes .pdf,MASTER FILE/Duplicates/Categorical determination - Cadillac casting email chain discussing processes  ~3.pdf,DUPLICATE,Correspondence,128210,cdf8cea1fb87157e75da499e968105f39b78846298557ef9763cda4728a02cd7
All Documents/WWTP-A/All Documents from MI-ENVIRO/_ORGANIZED/03 - IPP (Industrial Pretreatment)/2023/Categorical determination - Cadillac casting email chain discussing processes .pdf,MASTER FILE/Duplicates/Categorical determination - Cadillac casting email chain discussing processes  ~4.pdf,DUPLICATE,Correspondence,128210,cdf8cea1fb87157e75da499e968105f39b78846298557ef9763cda4728a02cd7
WWTP DOCUMENT DIVE/ALL DOCUMENTS FOLDER/01_Searchable_Evidence/MI-ENVIRO-ALL-DOCUMENTS/8-14-26 -MI-ENVIRO/Categorical determination - Cadillac casting email chain discussing processes .pdf,MASTER FILE/Duplicates/Categorical determination - Cadillac casting email chain discussing processes  ~5.pdf,DUPLICATE,Correspondence,128210,cdf8cea1fb87157e75da499e968105f39b78846298557ef9763cda4728a02cd7
WWTP DOCUMENT DIVE/ALL DOCUMENTS FOLDER/01_Searchable_Evidence/MI-ENVIRO-ALL-DOCUMENTS/WWTP MiEnviro - Original Documents-BACKUP-COPY/Categorical determination - Cadillac casting email chain discussing processes .pdf,MASTER FILE/Duplicates/Categorical determination - Cadillac casting email chain discussing processes  ~6.pdf,DUPLICATE,Correspondence,128210,cdf8cea1fb87157e75da499e968105f39b78846298557ef9763cda4728a02cd7
All Documents/ALL WWTP DOCS/03 - IPP (Industrial Pretreatment)/2023/Categorical determination - Cadillac casting email chain discussing processes .pdf,MASTER FILE/Duplicates/Categorical determination - Cadillac casting email chain discussing processes .pdf,DUPLICATE,Correspondence,128210,cdf8cea1fb87157e75da499e968105f39b78846298557ef9763cda4728a02cd7
All Documents/ORIGINAL DOCUMENTS MI-ENVIRO/03 - IPP PreTreatment/Categorical determination - Cadillac casting flow diagram.pdf,MASTER FILE/Duplicates/Categorical determination - Cadillac casting flow diagram ~2.pdf,DUPLICATE,IPP,659942,e747caecb1e5381e99d69867c43467a0b35b85a03f7b0d60ce449ce60ba1aba5
All Documents/ORIGINAL DOCUMENTS MI-ENVIRO/WWTP MiEnviro - Original Documents-20260603T133240Z-3-001/WWTP MiEnviro - Original Documents/Categorical determination - Cadillac casting flow diagram.pdf,MASTER FILE/Duplicates/Categorical determination - Cadillac casting flow diagram ~3.pdf,DUPLICATE,Lab Results,659942,e747caecb1e5381e99d69867c43467a0b35b85a03f7b0d60ce449ce60ba1aba5
All Documents/WWTP-A/All Documents from MI-ENVIRO/_ORGANIZED/03 - IPP (Industrial Pretreatment)/2023/Categorical determination - Cadillac casting flow diagram.pdf,MASTER FILE/Duplicates/Categorical determination - Cadillac casting flow diagram ~4.pdf,DUPLICATE,Lab Results,659942,e747caecb1e5381e99d69867c43467a0b35b85a03f7b0d60ce449ce60ba1aba5
WWTP DOCUMENT DIVE/ALL DOCUMENTS FOLDER/01_Searchable_Evidence/MI-ENVIRO-ALL-DOCUMENTS/8-14-26 -MI-ENVIRO/Categorical determination - Cadillac casting flow diagram.pdf,MASTER FILE/Duplicates/Categorical determination - Cadillac casting flow diagram ~5.pdf,DUPLICATE,Lab Results,659942,e747caecb1e5381e99d69867c43467a0b35b85a03f7b0d60ce449ce60ba1aba5
WWTP DOCUMENT DIVE/ALL DOCUMENTS FOLDER/01_Searchable_Evidence/MI-ENVIRO-ALL-DOCUMENTS/WWTP MiEnviro - Original Documents-BACKUP-COPY/Categorical determination - Cadillac casting flow diagram.pdf,MASTER FILE/Duplicates/Categorical determination - Cadillac casting flow diagram ~6.pdf,DUPLICATE,Lab Results,659942,e747caecb1e5381e99d69867c43467a0b35b85a03f7b0d60ce449ce60ba1aba5
All Documents/ALL WWTP DOCS/03 - IPP (Industrial Pretreatment)/2023/Categorical determination - Cadillac casting flow diagram.pdf,MASTER FILE/Duplicates/Categorical determination - Cadillac casting flow diagram.pdf,DUPLICATE,IPP,659942,e747caecb1e5381e99d69867c43467a0b35b85a03f7b0d60ce449ce60ba1aba5
All Documents/ORIGINAL DOCUMENTS MI-ENVIRO/03 - IPP PreTreatment/Categorical determination - Cadillac casting.pdf,MASTER FILE/Duplicates/Categorical determination - Cadillac casting ~2.pdf,DUPLICATE,IPP,62535,b0e8e5d03542c2b0e5503af2cf062dd88175e294fe6f4ce8295ca39b4568b9d8
All Documents/ORIGINAL DOCUMENTS MI-ENVIRO/WWTP MiEnviro - Original Documents-20260603T133240Z-3-001/WWTP MiEnviro - Original Documents/Categorical determination - Cadillac casting.pdf,MASTER FILE/Duplicates/Categorical determination - Cadillac casting ~3.pdf,DUPLICATE,Lab Results,62535,b0e8e5d03542c2b0e5503af2cf062dd88175e294fe6f4ce8295ca39b4568b9d8
All Documents/WWTP-A/All Documents from MI-ENVIRO/_ORGANIZED/03 - IPP (Industrial Pretreatment)/2023/Categorical determination - Cadillac casting.pdf,MASTER FILE/Duplicates/Categorical determination - Cadillac casting ~4.pdf,DUPLICATE,Lab Results,62535,b0e8e5d03542c2b0e5503af2cf062dd88175e294fe6f4ce8295ca39b4568b9d8
WWTP DOCUMENT DIVE/ALL DOCUMENTS FOLDER/01_Searchable_Evidence/MI-ENVIRO-ALL-DOCUMENTS/8-14-26 -MI-ENVIRO/Categorical determination - Cadillac casting.pdf,MASTER FILE/Duplicates/Categorical determination - Cadillac casting ~5.pdf,DUPLICATE,Lab Results,62535,b0e8e5d03542c2b0e5503af2cf062dd88175e294fe6f4ce8295ca39b4568b9d8
WWTP DOCUMENT DIVE/ALL DOCUMENTS FOLDER/01_Searchable_Evidence/MI-ENVIRO-ALL-DOCUMENTS/WWTP MiEnviro - Original Documents-BACKUP-COPY/Categorical determination - Cadillac casting.pdf,MASTER FILE/Duplicates/Categorical determination - Cadillac casting ~6.pdf,DUPLICATE,Lab Results,62535,b0e8e5d03542c2b0e5503af2cf062dd88175e294fe6f4ce8295ca39b4568b9d8
All Documents/ALL WWTP DOCS/03 - IPP (Industrial Pretreatment)/2023/Categorical determination - Cadillac casting.pdf,MASTER FILE/Duplicates/Categorical determination - Cadillac casting.pdf,DUPLICATE,IPP,62535,b0e8e5d03542c2b0e5503af2cf062dd88175e294fe6f4ce8295ca39b4568b9d8
All Documents/EVIDENCE/2014-2019 CONTAMINATION RECORD/2016/011 Form Submissions/Certified Operator Response Form.pdf,MASTER FILE/Duplicates/Certified Operator Response Form ~2.pdf,DUPLICATE,NPDES Permits,29432,7bd6c500a9f12e34ba429591b8ee7bc9f9f2b00b8fe98170dffb8e6ec4543572
All Documents/ORIGINAL DOCUMENTS MI-ENVIRO/011 Form Submissions/2016/Certified Operator Response Form.pdf,MASTER FILE/Duplicates/Certified Operator Response Form ~3.pdf,DUPLICATE,NPDES Permits,29432,7bd6c500a9f12e34ba429591b8ee7bc9f9f2b00b8fe98170dffb8e6ec4543572
All Documents/ORIGINAL DOCUMENTS MI-ENVIRO/WWTP MiEnviro - Original Documents-20260603T133240Z-3-001/WWTP MiEnviro - Original Documents/Certified Operator Response Form.pdf,MASTER FILE/Duplicates/Certified Operator Response Form ~4.pdf,DUPLICATE,NPDES Permits,29432,7bd6c500a9f12e34ba429591b8ee7bc9f9f2b00b8fe98170dffb8e6ec4543572
All Documents/WWTP-A/All Documents from MI-ENVIRO/_ORGANIZED/11 - Form Submissions (online portal)/2016/Certified Operator Response Form.pdf,MASTER FILE/Duplicates/Certified Operator Response Form ~5.pdf,DUPLICATE,NPDES Permits,29432,7bd6c500a9f12e34ba429591b8ee7bc9f9f2b00b8fe98170dffb8e6ec4543572
WWTP DOCUMENT DIVE/ALL DOCUMENTS FOLDER/01_Searchable_Evidence/MI-ENVIRO-ALL-DOCUMENTS/8-14-26 -MI-ENVIRO/Certified Operator Response Form.pdf,MASTER FILE/Duplicates/Certified Operator Response Form ~6.pdf,DUPLICATE,NPDES Permits,29432,7bd6c500a9f12e34ba429591b8ee7bc9f9f2b00b8fe98170dffb8e6ec4543572
WWTP DOCUMENT DIVE/ALL DOCUMENTS FOLDER/01_Searchable_Evidence/MI-ENVIRO-ALL-DOCUMENTS/WWTP MiEnviro - Original Documents-BACKUP-COPY/Certified Operator Response Form.pdf,MASTER FILE/Duplicates/Certified Operator Response Form ~7.pdf,DUPLICATE,NPDES Permits,29432,7bd6c500a9f12e34ba429591b8ee7bc9f9f2b00b8fe98170dffb8e6ec4543572
All Documents/ALL WWTP DOCS/11 - Form Submissions (online portal)/2016/Certified Operator Response Form.pdf,MASTER FILE/Duplicates/Certified Operator Response Form.pdf,DUPLICATE,NPDES Permits,29432,7bd6c500a9f12e34ba429591b8ee7bc9f9f2b00b8fe98170dffb8e6ec4543572
All Documents/ORIGINAL DOCUMENTS MI-ENVIRO/08- Compliance & Enforcement/City of Cadillac CEI Response.pdf,MASTER FILE/Duplicates/City of Cadillac CEI Response ~2.pdf,DUPLICATE,Inspections,203761,14d4edfa1b48de7f9c56ab60d6d6973bac6263735a82dfc9da98540949df8310
All Documents/ORIGINAL DOCUMENTS MI-ENVIRO/WWTP MiEnviro - Original Documents-20260603T133240Z-3-001/WWTP MiEnviro - Original Documents/City of Cadillac CEI Response.pdf,MASTER FILE/Duplicates/City of Cadillac CEI Response ~3.pdf,DUPLICATE,Inspections,203761,14d4edfa1b48de7f9c56ab60d6d6973bac6263735a82dfc9da98540949df8310
