tier,action,category,path,size_bytes,size_MB,why
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-13.jpg",88547,0.089,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-14.jpg",85583,0.086,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-15.jpg",88295,0.088,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-16.jpg",78517,0.079,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-17.jpg",75708,0.076,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-18.jpg",133213,0.133,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-19.jpg",69060,0.069,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-20.jpg",71970,0.072,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-21.jpg",93071,0.093,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-22.jpg",78144,0.078,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-23.jpg",69344,0.069,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-24.jpg",86794,0.087,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-25.jpg",127233,0.127,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-26.jpg",141279,0.141,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-27.jpg",107276,0.107,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-28.jpg",88164,0.088,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-29.jpg",83816,0.084,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-30.jpg",50171,0.05,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/p-31.jpg",84949,0.085,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/PFAS_Forensic_Dashboard.pdf",552920,0.553,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/s-26.jpg",237380,0.237,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/s-27.jpg",175475,0.175,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render5/s9-09.jpg",119479,0.119,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render50/PFAS_Forensic_Dashboard.pdf",730677,0.731,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render50/s33-33.jpg",150932,0.151,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render51/PFAS_Forensic_Dashboard.pdf",733399,0.733,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render51/s20-20.jpg",206488,0.206,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render51/s33-33.jpg",165709,0.166,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render52/PFAS_Forensic_Dashboard.pdf",735097,0.735,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render52/s19-19.jpg",169762,0.17,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render54/PFAS_Forensic_Dashboard.pdf",735045,0.735,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render54/s19-19.jpg",166381,0.166,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render56/PFAS_Forensic_Dashboard.pdf",736510,0.737,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render56/s31-31.jpg",148190,0.148,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render57/PFAS_Forensic_Dashboard.pdf",736412,0.736,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render57/s31-31.jpg",141303,0.141,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render58/PFAS_Forensic_Dashboard.pdf",739132,0.739,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render58/s23-23.jpg",134251,0.134,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render58/s24-24.jpg",149474,0.149,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render58/s31-31.jpg",156915,0.157,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render58/s33-33.jpg",170024,0.17,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render59/PFAS_Forensic_Dashboard.pdf",741988,0.742,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render59/s31-31.jpg",187314,0.187,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render59/s33-33.jpg",182265,0.182,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render6/b-18.jpg",224934,0.225,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render6/PFAS_Forensic_Dashboard.pdf",552779,0.553,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render6/s-26.jpg",237146,0.237,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render6/s-27.jpg",175475,0.175,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render60/PFAS_Forensic_Dashboard.pdf",741536,0.742,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render60/s31-31.jpg",161081,0.161,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render61/PFAS_Forensic_Dashboard.pdf",741979,0.742,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render61/s31-31.jpg",173563,0.174,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render62/PFAS_Forensic_Dashboard.pdf",741692,0.742,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render62/s31-31.jpg",167253,0.167,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render63/PFAS_Forensic_Dashboard.pdf",741926,0.742,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render63/s31-31.jpg",175713,0.176,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render64/PFAS_Forensic_Dashboard.pdf",742403,0.742,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render64/s20-20.jpg",206400,0.206,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render64/s33-33.jpg",183286,0.183,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render65/PFAS_Forensic_Dashboard.pdf",742770,0.743,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render65/s31-31.jpg",187476,0.187,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render66/PFAS_Forensic_Dashboard.pdf",743248,0.743,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render66/s24-24.jpg",151264,0.151,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render67/PFAS_Forensic_Dashboard.pdf",743248,0.743,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render68/PFAS_Forensic_Dashboard.pdf",752095,0.752,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render68/s24-24.jpg",161145,0.161,No identical copy elsewhere - check before deleting
4,REVIEW BEFORE DELETING,REVIEW: unique documents in past sessions,"16 - Apps, Scripts & Working Data/All Documents/Claude/local-agent-mode-sessions/c3a76fb6-9a22-4944-a428-d15982e41ee5/4b7a8aab-a9fa-4f17-9b07-d6d5a5836ba5/local_75b72345-4679-47d4-92df-27300e41abb2/outputs/pfas/deck/render69/PFAS_Forensic_Dashboard.pdf",752040,0.752,No identical copy elsewhere - check before deleting
